id_paisano,desagregacion,pais_cod,encuesta,ano,t,u,v,w,x,y,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2003,Hombres con hijos de 6 años o más,ARG,,2003,,,,,,,10.01012420654297,11,11,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres solteras,ARG,,2003,,,,,,,11.29574203491211,12,12,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres en pareja,ARG,,2003,,,,,,,10.56146430969238,13,13,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Hombres solteros,ARG,,2003,,,,,,,11.05699443817139,14,14,,Situación conyugal (hombres),10,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Hombres en pareja,ARG,,2003,,,,,,,10.23454475402832,15,15,,Situación conyugal (hombres),10,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Mujer,ARG,,2003,,,,,,,10.79525089263916,22,22,,Mujer,2,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Hombre,ARG,,2003,,,,,,,10.45911502838135,23,23,,Hombre,3,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2003,Ratio mujeres/hombres,ARG,,2003,,,,,,,1.032138109207153,26,26,,Ratio mujeres/hombres,6,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Total,ARG,,2004,,,,,,,10.75879001617432,1,1,,Total,1,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres,ARG,,2004,,,,,,,10.91023731231689,2,2,,Género,4,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres,ARG,,2004,,,,,,,10.58940410614014,3,3,,Género,4,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Brecha mujeres - hombres,ARG,,2004,,,,,,,.3208334445953369,4,4,.084427185,Brecha mujeres - hombres,5,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres sin hijos,ARG,,2004,,,,,,,12.18026828765869,6,6,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres con hijos de 0 a 5 años,ARG,,2004,,,,,,,10.95647239685059,7,7,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres con hijos de 6 años o más,ARG,,2004,,,,,,,10.14749526977539,8,8,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres sin hijos,ARG,,2004,,,,,,,11.64972400665283,9,9,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres con hijos de 0 a 5 años,ARG,,2004,,,,,,,10.44273567199707,10,10,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres con hijos de 6 años o más,ARG,,2004,,,,,,,9.989117622375488,11,11,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres solteras,ARG,,2004,,,,,,,11.56859588623047,12,12,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres en pareja,ARG,,2004,,,,,,,10.59780693054199,13,13,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres solteros,ARG,,2004,,,,,,,11.27352523803711,14,14,,Situación conyugal (hombres),10,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombres en pareja,ARG,,2004,,,,,,,10.33046531677246,15,15,,Situación conyugal (hombres),10,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Mujer,ARG,,2004,,,,,,,10.91023731231689,22,22,,Mujer,2,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Hombre,ARG,,2004,,,,,,,10.58940410614014,23,23,,Hombre,3,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2004,Ratio mujeres/hombres,ARG,,2004,,,,,,,1.030297517776489,26,26,,Ratio mujeres/hombres,6,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Total,ARG,,2005,,,,,,,10.87468433380127,1,1,,Total,1,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres,ARG,,2005,,,,,,,11.01823139190674,2,2,,Género,4,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Hombres,ARG,,2005,,,,,,,10.71538257598877,3,3,,Género,4,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Brecha mujeres - hombres,ARG,,2005,,,,,,,.3028492331504822,4,4,.083052702,Brecha mujeres - hombres,5,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres sin hijos,ARG,,2005,,,,,,,12.46188926696777,6,6,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres con hijos de 0 a 5 años,ARG,,2005,,,,,,,10.94938564300537,7,7,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres con hijos de 6 años o más,ARG,,2005,,,,,,,10.24521160125732,8,8,,Hijos (mujeres),7,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Hombres sin hijos,ARG,,2005,,,,,,,12.01245784759521,9,9,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Hombres con hijos de 0 a 5 años,ARG,,2005,,,,,,,10.52180671691895,10,10,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Hombres con hijos de 6 años o más,ARG,,2005,,,,,,,10.03235626220703,11,11,,Hijos (hombres),8,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres solteras,ARG,,2005,,,,,,,11.61017322540283,12,12,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres en pareja,ARG,,2005,,,,,,,10.73273944854736,13,13,,Situación conyugal (mujeres),9,Argentina,Argentina,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
