id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
ARG2009,"Men in low-skilled household, science",ARG,PISA,2009,358.0736694335938,31,31,,,,"Qualification (men), science",21,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Men in medium-skilled household, science",ARG,PISA,2009,391.2007141113281,32,32,,,,"Qualification (men), science",21,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Men in high-skilled household, science",ARG,PISA,2009,440.8988952636719,33,33,,,,"Qualification (men), science",21,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Woman, mathematic",ARG,PISA,2009,383.2348327636719,34,34,,,,"Woman, mathematic",2,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Man, mathematic",ARG,PISA,2009,393.6718444824219,35,35,,,,"Man, mathematic",3,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Woman, language",ARG,PISA,2009,415.1782531738281,36,36,,,,"Woman, language",9,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Man, language",ARG,PISA,2009,378.6468811035156,37,37,,,,"Man, language",10,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Woman, science",ARG,PISA,2009,404.4362182617188,38,38,,,,"Woman, science",16,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Man, science",ARG,PISA,2009,396.6673583984375,39,39,,,,"Man, science",17,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, mathematic",ARG,PISA,2012,388.4317016601563,1,1,,,,"Total, mathematic",1,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Women, mathematic",ARG,PISA,2012,381.7037048339844,2,2,,,,"Gender, mathematic",4,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Men, mathematic",ARG,PISA,2012,395.5573120117188,3,3,,,,"Gender, mathematic",4,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Gap women - men, mathematic",ARG,PISA,2012,13.85360813140869,4,4,5.6623549,,,"Gap women - men, mathematic",5,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Women in low-skilled household, mathematic",ARG,PISA,2012,355.4555053710938,6,6,,,,"Qualification (women), mathematic",6,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Women in medium-skilled household, mathematic",ARG,PISA,2012,382.4748229980469,7,7,,,,"Qualification (women), mathematic",6,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Women in high-skilled household, mathematic",ARG,PISA,2012,415.1911926269531,8,8,,,,"Qualification (women), mathematic",6,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Men in low-skilled household, mathematic",ARG,PISA,2012,371.6526794433594,9,9,,,,"Qualification (men), mathematic",7,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Men in medium-skilled household, mathematic",ARG,PISA,2012,396.3709716796875,10,10,,,,"Qualification (men), mathematic",7,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Men in high-skilled household, mathematic",ARG,PISA,2012,422.3576049804688,11,11,,,,"Qualification (men), mathematic",7,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, language",ARG,PISA,2012,395.9791259765625,12,12,,,,"Total, language",8,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Women, language",ARG,PISA,2012,414.2515258789063,13,13,,,,"Gender, language",11,Argentina,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
