id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
ARG_ERCE06-132013,"Hombres en hogares alta calificación, ciencia",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,526.1509399414063,33,33,,,,"Calificación (hombres), ciencia",21,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Mujer, matemática",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,526.3034057617188,34,34,,,,"Mujer, matemática",2,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Hombre, matemática",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,534.0883178710938,35,35,,,,"Hombre, matemática",3,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Mujer, lectura",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,517.3304443359375,36,36,,,,"Mujer, lectura",9,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Hombre, lectura",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,499.7015380859375,37,37,,,,"Hombre, lectura",10,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Mujer, ciencia",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,505.2263488769531,38,38,,,,"Mujer, ciencia",16,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Hombre, ciencia",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,497.24560546875,39,39,,,,"Hombre, ciencia",17,Argentina,Argentina (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Total, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,721.5230102539063,1,1,,,,"Total, matemática",1,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,716.7064208984375,2,2,,,,"Género, matemática",4,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,726.1376953125,3,3,,,,"Género, matemática",4,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares baja calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,690.0872192382813,6,6,,,,"Calificación (mujeres), matemática",6,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares media calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,720.8541259765625,7,7,,,,"Calificación (mujeres), matemática",6,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares alta calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,765.129638671875,8,8,,,,"Calificación (mujeres), matemática",6,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares baja calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,704.4165649414063,9,9,,,,"Calificación (hombres), matemática",7,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares media calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,737.8754272460938,10,10,,,,"Calificación (hombres), matemática",7,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares alta calificación, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,760.225830078125,11,11,,,,"Calificación (hombres), matemática",7,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Total, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,707.2788696289063,12,12,,,,"Total, lectura",8,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,720.6857299804688,13,13,,,,"Género, lectura",11,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,694.4224243164063,14,14,,,,"Género, lectura",11,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares baja calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,691.9632568359375,17,17,,,,"Calificación (mujeres), lectura",13,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares media calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,726.47412109375,18,18,,,,"Calificación (mujeres), lectura",13,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares alta calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,775.6708374023438,19,19,,,,"Calificación (mujeres), lectura",13,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares baja calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,666.4057006835938,20,20,,,,"Calificación (hombres), lectura",14,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares media calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,703.2847900390625,21,21,,,,"Calificación (hombres), lectura",14,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares alta calificación, lectura",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,736.7002563476563,22,22,,,,"Calificación (hombres), lectura",14,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Total, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,700.3692626953125,23,23,,,,"Total, ciencia",15,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,704.6853637695313,24,24,,,,"Género, ciencia",18,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,696.19873046875,25,25,,,,"Género, ciencia",18,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares baja calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,681.4169311523438,28,28,,,,"Calificación (mujeres), ciencia",20,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares media calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,709.4368286132813,29,29,,,,"Calificación (mujeres), ciencia",20,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujeres en hogares alta calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,758.1503295898438,30,30,,,,"Calificación (mujeres), ciencia",20,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares baja calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,671.9759521484375,31,31,,,,"Calificación (hombres), ciencia",21,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares media calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,708.7941284179688,32,32,,,,"Calificación (hombres), ciencia",21,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombres en hogares alta calificación, ciencia",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,731.386474609375,33,33,,,,"Calificación (hombres), ciencia",21,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Mujer, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,716.7064208984375,34,34,,,,"Mujer, matemática",2,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Hombre, matemática",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,726.1376953125,35,35,,,,"Hombre, matemática",3,Argentina,Argentina (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
